Image_ID,class,confidence,ymin,xmin,ymax,xmax,class_id,ImagePath
ID_TLaeJA.jpg,anthracnose,1.0,0.0,0.0,1011.0,576.0,0,dataset/images/train/ID_TLaeJA.jpg
ID_CZ9NxR.jpg,anthracnose,1.0,300.0,261.0,3261.0,2329.0,0,dataset/images/train/ID_CZ9NxR.jpg
ID_KN6szH.jpeg,anthracnose,1.0,44.0,47.0,2182.0,3024.0,0,dataset/images/train/ID_KN6szH.jpeg
ID_kQnitp.jpg,anthracnose,1.0,931.0,646.0,4128.0,2460.0,0,dataset/images/train/ID_kQnitp.jpg
ID_ylWYBf.jpeg,anthracnose,1.0,271.0,67.0,1028.0,520.0,0,dataset/images/train/ID_ylWYBf.jpeg
ID_emIPVX.jpeg,anthracnose,1.0,168.0,414.0,3839.0,1981.0,0,dataset/images/train/ID_emIPVX.jpeg
ID_emIPVX.jpeg,anthracnose,1.0,0.0,1747.0,2154.0,3024.0,0,dataset/images/train/ID_emIPVX.jpeg
ID_BXg2hJ.jpg,anthracnose,1.0,54.0,276.0,3116.0,2032.0,0,dataset/images/train/ID_BXg2hJ.jpg
ID_AhwlUp.jpeg,anthracnose,1.0,690.0,0.0,3942.0,1532.0,0,dataset/images/train/ID_AhwlUp.jpeg
ID_t1Jamz.jpeg,anthracnose,1.0,402.0,513.0,1993.0,3034.0,0,dataset/images/train/ID_t1Jamz.jpeg
ID_TgGcqC.jpeg,anthracnose,1.0,220.0,1795.0,1421.0,3024.0,0,dataset/images/train/ID_TgGcqC.jpeg
ID_TgGcqC.jpeg,anthracnose,1.0,956.0,141.0,2716.0,1311.0,0,dataset/images/train/ID_TgGcqC.jpeg
ID_TgGcqC.jpeg,anthracnose,1.0,1081.0,1135.0,2754.0,2015.0,0,dataset/images/train/ID_TgGcqC.jpeg
ID_TgGcqC.jpeg,anthracnose,1.0,956.0,1719.0,2376.0,2663.0,0,dataset/images/train/ID_TgGcqC.jpeg
ID_tUUnr6.jpeg,anthracnose,1.0,277.0,758.0,3261.0,2191.0,0,dataset/images/train/ID_tUUnr6.jpeg
ID_dTMLIt.jpg,anthracnose,1.0,585.0,221.0,960.0,1095.0,0,dataset/images/train/ID_dTMLIt.jpg
ID_dTMLIt.jpg,anthracnose,1.0,184.0,181.0,677.0,1267.0,0,dataset/images/train/ID_dTMLIt.jpg
ID_dTMLIt.jpg,anthracnose,1.0,0.0,4.0,332.0,1280.0,0,dataset/images/train/ID_dTMLIt.jpg
ID_h7hYew.jpeg,anthracnose,1.0,99.0,359.0,513.0,1174.0,0,dataset/images/train/ID_h7hYew.jpeg
ID_QTGK17.jpeg,anthracnose,1.0,195.0,42.0,2420.0,3751.0,0,dataset/images/train/ID_QTGK17.jpeg
ID_ZkfzbZ.jpg,anthracnose,1.0,265.0,173.0,1233.0,653.0,0,dataset/images/train/ID_ZkfzbZ.jpg
ID_IvmqsJ.jpeg,anthracnose,1.0,419.0,104.0,4032.0,2216.0,0,dataset/images/train/ID_IvmqsJ.jpeg
ID_vypkcl.jpg,anthracnose,1.0,472.0,861.0,4128.0,2552.0,0,dataset/images/train/ID_vypkcl.jpg
ID_q3qso8.jpg,anthracnose,1.0,11.0,132.0,1264.0,803.0,0,dataset/images/train/ID_q3qso8.jpg
ID_MnaYwh.jpeg,anthracnose,1.0,849.0,61.0,2898.0,4032.0,0,dataset/images/train/ID_MnaYwh.jpeg
ID_xe2vAB.jpeg,anthracnose,1.0,31.0,198.0,3024.0,2329.0,0,dataset/images/train/ID_xe2vAB.jpeg
ID_xe2vAB.jpeg,anthracnose,1.0,0.0,1424.0,1578.0,2996.0,0,dataset/images/train/ID_xe2vAB.jpeg
ID_gCgXLs.jpg,anthracnose,1.0,346.0,165.0,1280.0,872.0,0,dataset/images/train/ID_gCgXLs.jpg
ID_gCgXLs.jpg,anthracnose,1.0,192.0,0.0,1015.0,478.0,0,dataset/images/train/ID_gCgXLs.jpg
ID_OcHPF1.jpg,anthracnose,1.0,115.0,227.0,960.0,795.0,0,dataset/images/train/ID_OcHPF1.jpg
ID_K7sW7v.jpg,anthracnose,1.0,697.0,871.0,4128.0,2557.0,0,dataset/images/train/ID_K7sW7v.jpg
ID_csx6y8.jpeg,anthracnose,1.0,8.0,434.0,3659.0,1800.0,0,dataset/images/train/ID_csx6y8.jpeg
ID_Tcvess.jpg,anthracnose,1.0,0.0,0.0,1252.0,686.0,0,dataset/images/train/ID_Tcvess.jpg
ID_Tcvess.jpg,anthracnose,1.0,115.0,401.0,885.0,894.0,0,dataset/images/train/ID_Tcvess.jpg
ID_Tcvess.jpg,anthracnose,1.0,932.0,563.0,1280.0,886.0,0,dataset/images/train/ID_Tcvess.jpg
ID_AbHMqL.jpg,anthracnose,1.0,135.0,210.0,2588.0,4124.0,0,dataset/images/train/ID_AbHMqL.jpg
ID_nhwsZt.jpg,anthracnose,1.0,19.0,104.0,1280.0,807.0,0,dataset/images/train/ID_nhwsZt.jpg
ID_CpGE6D.jpeg,anthracnose,1.0,0.0,0.0,3940.0,2308.0,0,dataset/images/train/ID_CpGE6D.jpeg
ID_BerVLr.jpg,anthracnose,1.0,353.0,636.0,3853.0,2891.0,0,dataset/images/train/ID_BerVLr.jpg
ID_kMs6zu.jpeg,anthracnose,1.0,216.0,99.0,780.0,416.0,0,dataset/images/train/ID_kMs6zu.jpeg
ID_kilMAz.jpg,anthracnose,1.0,0.0,66.0,1154.0,900.0,0,dataset/images/train/ID_kilMAz.jpg
ID_kilMAz.jpg,anthracnose,1.0,729.0,710.0,1280.0,960.0,0,dataset/images/train/ID_kilMAz.jpg
ID_HqzfhQ.jpeg,anthracnose,1.0,258.0,714.0,2823.0,2436.0,0,dataset/images/train/ID_HqzfhQ.jpeg
ID_GA4ocU.jpeg,anthracnose,1.0,0.0,0.0,3378.0,1923.0,0,dataset/images/train/ID_GA4ocU.jpeg
ID_lg3nG2.jpg,anthracnose,1.0,69.0,698.0,4128.0,2612.0,0,dataset/images/train/ID_lg3nG2.jpg
ID_k6gaGI.jpeg,anthracnose,1.0,1106.0,62.0,3487.0,3024.0,0,dataset/images/train/ID_k6gaGI.jpeg
ID_ngxhna.jpg,anthracnose,1.0,283.0,66.0,2044.0,1058.0,0,dataset/images/train/ID_ngxhna.jpg
ID_ngxhna.jpg,anthracnose,1.0,452.0,644.0,2028.0,1397.0,0,dataset/images/train/ID_ngxhna.jpg
ID_ZuEmXV.jpg,anthracnose,1.0,290.0,1.0,1829.0,370.0,0,dataset/images/train/ID_ZuEmXV.jpg
ID_ZuEmXV.jpg,anthracnose,1.0,72.0,145.0,2048.0,1345.0,0,dataset/images/train/ID_ZuEmXV.jpg
ID_aRwPkW.jpg,anthracnose,1.0,793.0,4.0,2048.0,1026.0,0,dataset/images/train/ID_aRwPkW.jpg
ID_XVkLrG.jpg,anthracnose,1.0,16.0,359.0,2006.0,1464.0,0,dataset/images/train/ID_XVkLrG.jpg
ID_Lx9P52.jpg,anthracnose,1.0,1.0,1.0,2048.0,1536.0,0,dataset/images/train/ID_Lx9P52.jpg
ID_Cv9DU4.jpg,anthracnose,1.0,588.0,4.0,1906.0,616.0,0,dataset/images/train/ID_Cv9DU4.jpg
ID_Cv9DU4.jpg,anthracnose,1.0,474.0,188.0,1975.0,1113.0,0,dataset/images/train/ID_Cv9DU4.jpg
ID_Cv9DU4.jpg,anthracnose,1.0,1.0,30.0,832.0,1121.0,0,dataset/images/train/ID_Cv9DU4.jpg
ID_hApy9s.jpg,anthracnose,1.0,5.0,4.0,1997.0,1346.0,0,dataset/images/train/ID_hApy9s.jpg
ID_hApy9s.jpg,anthracnose,1.0,118.0,1160.0,1020.0,1534.0,0,dataset/images/train/ID_hApy9s.jpg
ID_BKt9xj.jpg,anthracnose,1.0,1445.0,803.0,1883.0,1184.0,0,dataset/images/train/ID_BKt9xj.jpg
ID_iK8ci4.jpg,anthracnose,1.0,1107.0,510.0,3836.0,3096.0,0,dataset/images/train/ID_iK8ci4.jpg
ID_iK8ci4.jpg,anthracnose,1.0,3931.0,3067.0,4128.0,3096.0,0,dataset/images/train/ID_iK8ci4.jpg
ID_iK8ci4.jpg,anthracnose,1.0,0.0,1462.0,987.0,3096.0,0,dataset/images/train/ID_iK8ci4.jpg
ID_VjRm5g.jpg,anthracnose,1.0,85.0,1.0,2048.0,730.0,0,dataset/images/train/ID_VjRm5g.jpg
ID_VjRm5g.jpg,anthracnose,1.0,1.0,1.0,2042.0,1536.0,0,dataset/images/train/ID_VjRm5g.jpg
ID_VpZ899.jpg,anthracnose,1.0,144.0,4.0,2048.0,1349.0,0,dataset/images/train/ID_VpZ899.jpg
ID_HIPul1.jpg,anthracnose,1.0,1814.0,0.0,4118.0,1724.0,0,dataset/images/train/ID_HIPul1.jpg
ID_NkROjj.jpg,anthracnose,1.0,596.0,684.0,2008.0,1536.0,0,dataset/images/train/ID_NkROjj.jpg
ID_NkROjj.jpg,anthracnose,1.0,1.0,429.0,1727.0,1375.0,0,dataset/images/train/ID_NkROjj.jpg
ID_PBq8tD.jpg,anthracnose,1.0,150.0,16.0,2048.0,1517.0,0,dataset/images/train/ID_PBq8tD.jpg
ID_K5IDvH.jpg,anthracnose,1.0,1.0,242.0,2033.0,1452.0,0,dataset/images/train/ID_K5IDvH.jpg
ID_kyQg6b.jpg,anthracnose,1.0,51.0,304.0,4119.0,3041.0,0,dataset/images/train/ID_kyQg6b.jpg
ID_LCpRml.jpg,anthracnose,1.0,21.0,913.0,548.0,1424.0,0,dataset/images/train/ID_LCpRml.jpg
ID_LCpRml.jpg,anthracnose,1.0,668.0,522.0,1437.0,1146.0,0,dataset/images/train/ID_LCpRml.jpg
ID_LCpRml.jpg,anthracnose,1.0,1600.0,558.0,2035.0,1051.0,0,dataset/images/train/ID_LCpRml.jpg
ID_EFAE2b.jpg,anthracnose,1.0,174.0,1.0,2048.0,1105.0,0,dataset/images/train/ID_EFAE2b.jpg
ID_EFAE2b.jpg,anthracnose,1.0,270.0,1306.0,558.0,1523.0,0,dataset/images/train/ID_EFAE2b.jpg
ID_JrkYJn.jpg,anthracnose,1.0,145.0,235.0,1828.0,1495.0,0,dataset/images/train/ID_JrkYJn.jpg
ID_TqKtQA.jpg,anthracnose,1.0,79.0,1.0,1926.0,1327.0,0,dataset/images/train/ID_TqKtQA.jpg
ID_KEnIrK.jpg,anthracnose,1.0,350.0,288.0,640.0,569.0,0,dataset/images/train/ID_KEnIrK.jpg
ID_KEnIrK.jpg,anthracnose,1.0,964.0,804.0,1676.0,1167.0,0,dataset/images/train/ID_KEnIrK.jpg
ID_KEnIrK.jpg,anthracnose,1.0,1108.0,1321.0,1852.0,1536.0,0,dataset/images/train/ID_KEnIrK.jpg
ID_KEnIrK.jpg,anthracnose,1.0,97.0,944.0,1047.0,1536.0,0,dataset/images/train/ID_KEnIrK.jpg
ID_kK4xD1.jpg,anthracnose,1.0,1.0,1.0,530.0,404.0,0,dataset/images/train/ID_kK4xD1.jpg
ID_kK4xD1.jpg,anthracnose,1.0,1010.0,705.0,1172.0,877.0,0,dataset/images/train/ID_kK4xD1.jpg
ID_kK4xD1.jpg,anthracnose,1.0,1159.0,1193.0,1439.0,1521.0,0,dataset/images/train/ID_kK4xD1.jpg
ID_KtAoUn.jpg,anthracnose,1.0,328.0,1.0,2046.0,1354.0,0,dataset/images/train/ID_KtAoUn.jpg
ID_uys0ry.jpg,anthracnose,1.0,85.0,400.0,852.0,1020.0,0,dataset/images/train/ID_uys0ry.jpg
ID_uys0ry.jpg,anthracnose,1.0,1.0,14.0,2048.0,1354.0,0,dataset/images/train/ID_uys0ry.jpg
ID_uys0ry.jpg,anthracnose,1.0,508.0,31.0,2012.0,395.0,0,dataset/images/train/ID_uys0ry.jpg
ID_GPfHfW.jpg,anthracnose,1.0,1.0,68.0,2037.0,1228.0,0,dataset/images/train/ID_GPfHfW.jpg
ID_GPfHfW.jpg,anthracnose,1.0,1.0,24.0,554.0,499.0,0,dataset/images/train/ID_GPfHfW.jpg
ID_norn6P.jpg,anthracnose,1.0,1358.0,193.0,2048.0,923.0,0,dataset/images/train/ID_norn6P.jpg
ID_norn6P.jpg,anthracnose,1.0,30.0,395.0,2048.0,1536.0,0,dataset/images/train/ID_norn6P.jpg
ID_DyrTW2.jpg,anthracnose,1.0,1.0,1.0,2048.0,1536.0,0,dataset/images/train/ID_DyrTW2.jpg
ID_DyrTW2.jpg,anthracnose,1.0,143.0,1.0,1249.0,239.0,0,dataset/images/train/ID_DyrTW2.jpg
ID_kAs0TC.jpg,anthracnose,1.0,395.0,264.0,1695.0,1208.0,0,dataset/images/train/ID_kAs0TC.jpg
ID_RatMBz.jpg,anthracnose,1.0,969.0,466.0,1511.0,1947.0,0,dataset/images/train/ID_RatMBz.jpg
ID_SWwaf9.jpg,anthracnose,1.0,721.0,870.0,4034.0,2784.0,0,dataset/images/train/ID_SWwaf9.jpg
ID_EsKSBB.jpg,anthracnose,1.0,57.0,60.0,2046.0,1376.0,0,dataset/images/train/ID_EsKSBB.jpg
ID_EsKSBB.jpg,anthracnose,1.0,285.0,846.0,2020.0,1536.0,0,dataset/images/train/ID_EsKSBB.jpg
ID_V4x7Lx.jpg,anthracnose,1.0,2.0,1.0,2008.0,1196.0,0,dataset/images/train/ID_V4x7Lx.jpg
ID_WmaGX7.jpg,anthracnose,1.0,874.0,786.0,4128.0,2439.0,0,dataset/images/train/ID_WmaGX7.jpg
ID_CFmEKi.jpg,anthracnose,1.0,26.0,38.0,4128.0,2372.0,0,dataset/images/train/ID_CFmEKi.jpg
ID_Ed8syZ.jpg,anthracnose,1.0,293.0,257.0,2034.0,1160.0,0,dataset/images/train/ID_Ed8syZ.jpg
ID_Ed8syZ.jpg,anthracnose,1.0,1108.0,861.0,2000.0,1536.0,0,dataset/images/train/ID_Ed8syZ.jpg
ID_Ed8syZ.jpg,anthracnose,1.0,1525.0,37.0,2023.0,434.0,0,dataset/images/train/ID_Ed8syZ.jpg
ID_Ed8syZ.jpg,anthracnose,1.0,62.0,235.0,400.0,1060.0,0,dataset/images/train/ID_Ed8syZ.jpg
ID_E85J7J.jpg,anthracnose,1.0,524.0,429.0,2048.0,1211.0,0,dataset/images/train/ID_E85J7J.jpg
ID_E85J7J.jpg,anthracnose,1.0,224.0,1.0,920.0,706.0,0,dataset/images/train/ID_E85J7J.jpg
ID_E85J7J.jpg,anthracnose,1.0,344.0,957.0,1376.0,1528.0,0,dataset/images/train/ID_E85J7J.jpg
ID_E85J7J.jpg,anthracnose,1.0,163.0,786.0,627.0,1495.0,0,dataset/images/train/ID_E85J7J.jpg
ID_rWTZaw.jpg,anthracnose,1.0,86.0,32.0,1411.0,1050.0,0,dataset/images/train/ID_rWTZaw.jpg
ID_rWTZaw.jpg,anthracnose,1.0,1.0,1.0,911.0,1534.0,0,dataset/images/train/ID_rWTZaw.jpg
ID_rWTZaw.jpg,anthracnose,1.0,1047.0,1.0,2048.0,780.0,0,dataset/images/train/ID_rWTZaw.jpg
ID_GpgWm9.jpg,anthracnose,1.0,1.0,1.0,2048.0,1219.0,0,dataset/images/train/ID_GpgWm9.jpg
ID_EmMnKL.jpg,anthracnose,1.0,116.0,62.0,3006.0,4008.0,0,dataset/images/train/ID_EmMnKL.jpg
ID_iYcCHy.jpg,anthracnose,1.0,224.0,235.0,2048.0,1498.0,0,dataset/images/train/ID_iYcCHy.jpg
ID_iYcCHy.jpg,anthracnose,1.0,486.0,1.0,1521.0,483.0,0,dataset/images/train/ID_iYcCHy.jpg
ID_DVemYD.jpg,anthracnose,1.0,247.0,235.0,2048.0,1434.0,0,dataset/images/train/ID_DVemYD.jpg
ID_qH6m1X.jpg,anthracnose,1.0,1834.0,1842.0,2932.0,2489.0,0,dataset/images/train/ID_qH6m1X.jpg
ID_zfJyAN.jpg,anthracnose,1.0,148.0,1.0,2048.0,1534.0,0,dataset/images/train/ID_zfJyAN.jpg
ID_tx3027.jpg,anthracnose,1.0,1.0,1.0,2049.0,1536.0,0,dataset/images/train/ID_tx3027.jpg
ID_Xt1jRw.jpg,anthracnose,1.0,1.0,1.0,2042.0,1471.0,0,dataset/images/train/ID_Xt1jRw.jpg
ID_JuC6hQ.jpg,anthracnose,1.0,1.0,1.0,2049.0,1536.0,0,dataset/images/train/ID_JuC6hQ.jpg
ID_BSotYX.jpg,anthracnose,1.0,126.0,370.0,1913.0,1356.0,0,dataset/images/train/ID_BSotYX.jpg
ID_t2u4lN.jpg,anthracnose,1.0,1.0,71.0,1722.0,1536.0,0,dataset/images/train/ID_t2u4lN.jpg
ID_cecsNW.jpg,anthracnose,1.0,445.0,118.0,3203.0,1154.0,0,dataset/images/train/ID_cecsNW.jpg
ID_cecsNW.jpg,anthracnose,1.0,2004.0,974.0,4128.0,2516.0,0,dataset/images/train/ID_cecsNW.jpg
ID_cecsNW.jpg,anthracnose,1.0,43.0,1214.0,1833.0,2670.0,0,dataset/images/train/ID_cecsNW.jpg
ID_MPIvc5.jpg,anthracnose,1.0,39.0,0.0,2069.0,1019.0,0,dataset/images/train/ID_MPIvc5.jpg
ID_MPIvc5.jpg,anthracnose,1.0,167.0,185.0,3991.0,2783.0,0,dataset/images/train/ID_MPIvc5.jpg
ID_NihVie.jpg,anthracnose,1.0,138.0,208.0,2048.0,1377.0,0,dataset/images/train/ID_NihVie.jpg
ID_uNUBTb.jpg,anthracnose,1.0,395.0,77.0,2048.0,1536.0,0,dataset/images/train/ID_uNUBTb.jpg
ID_uNUBTb.jpg,anthracnose,1.0,602.0,1010.0,1964.0,1536.0,0,dataset/images/train/ID_uNUBTb.jpg
ID_uNUBTb.jpg,anthracnose,1.0,83.0,8.0,1049.0,606.0,0,dataset/images/train/ID_uNUBTb.jpg
ID_uNUBTb.jpg,anthracnose,1.0,3.0,310.0,811.0,1510.0,0,dataset/images/train/ID_uNUBTb.jpg
ID_FQ5hma.jpg,anthracnose,1.0,122.0,199.0,2048.0,1522.0,0,dataset/images/train/ID_FQ5hma.jpg
ID_FQ5hma.jpg,anthracnose,1.0,362.0,77.0,1041.0,840.0,0,dataset/images/train/ID_FQ5hma.jpg
ID_Iwf35q.jpg,anthracnose,1.0,1.0,1.0,2034.0,1343.0,0,dataset/images/train/ID_Iwf35q.jpg
ID_fKL5Y3.jpg,anthracnose,1.0,493.0,341.0,1750.0,1189.0,0,dataset/images/train/ID_fKL5Y3.jpg
ID_U2iecI.jpg,anthracnose,1.0,910.0,707.0,3853.0,2329.0,0,dataset/images/train/ID_U2iecI.jpg
ID_eLtbFJ.jpg,anthracnose,1.0,1.0,1.0,2044.0,1437.0,0,dataset/images/train/ID_eLtbFJ.jpg
ID_DUn7n1.jpg,anthracnose,1.0,25.0,1.0,1390.0,487.0,0,dataset/images/train/ID_DUn7n1.jpg
ID_DUn7n1.jpg,anthracnose,1.0,1.0,206.0,1993.0,1406.0,0,dataset/images/train/ID_DUn7n1.jpg
ID_ms0EPs.jpg,anthracnose,1.0,1.0,381.0,2007.0,1536.0,0,dataset/images/train/ID_ms0EPs.jpg
ID_W4dZ4d.jpg,anthracnose,1.0,12.0,111.0,2047.0,1482.0,0,dataset/images/train/ID_W4dZ4d.jpg
ID_lPgVUk.jpg,anthracnose,1.0,1.0,1.0,2049.0,1536.0,0,dataset/images/train/ID_lPgVUk.jpg
ID_w7xRLr.jpg,anthracnose,1.0,280.0,1.0,2048.0,1460.0,0,dataset/images/train/ID_w7xRLr.jpg
ID_Tg0o4L.jpg,anthracnose,1.0,337.0,216.0,2048.0,1347.0,0,dataset/images/train/ID_Tg0o4L.jpg
ID_Tg0o4L.jpg,anthracnose,1.0,9.0,690.0,1173.0,1536.0,0,dataset/images/train/ID_Tg0o4L.jpg
ID_Yo2e8I.jpg,anthracnose,1.0,1336.0,0.0,4128.0,1471.0,0,dataset/images/train/ID_Yo2e8I.jpg
ID_Yo2e8I.jpg,anthracnose,1.0,462.0,1000.0,4128.0,2721.0,0,dataset/images/train/ID_Yo2e8I.jpg
ID_Yo2e8I.jpg,anthracnose,1.0,1310.0,2242.0,2783.0,3096.0,0,dataset/images/train/ID_Yo2e8I.jpg
ID_KxHwli.jpg,anthracnose,1.0,1425.0,647.0,4128.0,2200.0,0,dataset/images/train/ID_KxHwli.jpg
ID_jKg2IC.jpg,anthracnose,1.0,83.0,1135.0,565.0,1517.0,0,dataset/images/train/ID_jKg2IC.jpg
ID_jKg2IC.jpg,anthracnose,1.0,196.0,54.0,1228.0,670.0,0,dataset/images/train/ID_jKg2IC.jpg
ID_jKg2IC.jpg,anthracnose,1.0,15.0,35.0,2048.0,1384.0,0,dataset/images/train/ID_jKg2IC.jpg
ID_Y3n1TX.jpg,anthracnose,1.0,285.0,223.0,1940.0,1520.0,0,dataset/images/train/ID_Y3n1TX.jpg
ID_Y3n1TX.jpg,anthracnose,1.0,100.0,4.0,960.0,912.0,0,dataset/images/train/ID_Y3n1TX.jpg
ID_Y3n1TX.jpg,anthracnose,1.0,955.0,29.0,1681.0,735.0,0,dataset/images/train/ID_Y3n1TX.jpg
ID_zVL36E.jpg,anthracnose,1.0,111.0,6.0,4128.0,2953.0,0,dataset/images/train/ID_zVL36E.jpg
ID_DhtQeo.jpg,anthracnose,1.0,17.0,278.0,4128.0,2749.0,0,dataset/images/train/ID_DhtQeo.jpg
ID_Hmxdwo.jpg,anthracnose,1.0,1028.0,657.0,3828.0,2242.0,0,dataset/images/train/ID_Hmxdwo.jpg
ID_b2v7Yo.jpg,anthracnose,1.0,1.0,1.0,2001.0,1409.0,0,dataset/images/train/ID_b2v7Yo.jpg
ID_b2v7Yo.jpg,anthracnose,1.0,1.0,1267.0,987.0,1536.0,0,dataset/images/train/ID_b2v7Yo.jpg
ID_uhJaTZ.jpg,anthracnose,1.0,337.0,258.0,1973.0,1499.0,0,dataset/images/train/ID_uhJaTZ.jpg
ID_uhJaTZ.jpg,anthracnose,1.0,641.0,25.0,2044.0,750.0,0,dataset/images/train/ID_uhJaTZ.jpg
ID_kXJjiP.jpg,anthracnose,1.0,1.0,60.0,2045.0,1398.0,0,dataset/images/train/ID_kXJjiP.jpg
ID_kXJjiP.jpg,anthracnose,1.0,1.0,501.0,761.0,1536.0,0,dataset/images/train/ID_kXJjiP.jpg
ID_azgMN3.jpg,anthracnose,1.0,17.0,664.0,4119.0,2895.0,0,dataset/images/train/ID_azgMN3.jpg
ID_ZBizrK.jpg,anthracnose,1.0,569.0,225.0,2048.0,1373.0,0,dataset/images/train/ID_ZBizrK.jpg
ID_ZBizrK.jpg,anthracnose,1.0,280.0,14.0,945.0,1262.0,0,dataset/images/train/ID_ZBizrK.jpg
ID_JnHIjU.jpg,anthracnose,1.0,1.0,1.0,2048.0,1227.0,0,dataset/images/train/ID_JnHIjU.jpg
ID_jEVZep.jpg,anthracnose,1.0,1075.0,911.0,1411.0,1239.0,0,dataset/images/train/ID_jEVZep.jpg
ID_jEVZep.jpg,anthracnose,1.0,1209.0,328.0,2048.0,991.0,0,dataset/images/train/ID_jEVZep.jpg
ID_jEVZep.jpg,anthracnose,1.0,566.0,1144.0,816.0,1391.0,0,dataset/images/train/ID_jEVZep.jpg
ID_EbjqdX.jpg,anthracnose,1.0,1.0,1.0,2048.0,1501.0,0,dataset/images/train/ID_EbjqdX.jpg
ID_n7GNT8.jpg,anthracnose,1.0,253.0,87.0,2048.0,1401.0,0,dataset/images/train/ID_n7GNT8.jpg
ID_wvMeOv.jpg,anthracnose,1.0,120.0,441.0,3948.0,2561.0,0,dataset/images/train/ID_wvMeOv.jpg
ID_XifZNH.jpg,anthracnose,1.0,318.0,776.0,4085.0,2681.0,0,dataset/images/train/ID_XifZNH.jpg
ID_Y2nesO.jpg,anthracnose,1.0,5.0,79.0,2048.0,1536.0,0,dataset/images/train/ID_Y2nesO.jpg
ID_WPvotG.jpg,anthracnose,1.0,477.0,385.0,2048.0,1268.0,0,dataset/images/train/ID_WPvotG.jpg
ID_eYbG0y.jpg,anthracnose,1.0,6.0,173.0,1989.0,1510.0,0,dataset/images/train/ID_eYbG0y.jpg
ID_Itd6eF.jpg,anthracnose,1.0,0.0,32.0,4111.0,3072.0,0,dataset/images/train/ID_Itd6eF.jpg
ID_njc5PD.jpg,anthracnose,1.0,58.0,253.0,2022.0,1528.0,0,dataset/images/train/ID_njc5PD.jpg
ID_njc5PD.jpg,anthracnose,1.0,1.0,748.0,1072.0,1536.0,0,dataset/images/train/ID_njc5PD.jpg
ID_njc5PD.jpg,anthracnose,1.0,781.0,1.0,2046.0,909.0,0,dataset/images/train/ID_njc5PD.jpg
ID_njc5PD.jpg,anthracnose,1.0,21.0,1.0,1221.0,599.0,0,dataset/images/train/ID_njc5PD.jpg
ID_LMWWxr.jpg,anthracnose,1.0,181.0,206.0,1970.0,1389.0,0,dataset/images/train/ID_LMWWxr.jpg
ID_LMWWxr.jpg,anthracnose,1.0,520.0,1.0,1661.0,753.0,0,dataset/images/train/ID_LMWWxr.jpg
ID_maIMIo.jpg,anthracnose,1.0,335.0,342.0,1885.0,1247.0,0,dataset/images/train/ID_maIMIo.jpg
ID_maIMIo.jpg,anthracnose,1.0,260.0,57.0,385.0,684.0,0,dataset/images/train/ID_maIMIo.jpg
ID_kgpRYu.jpg,anthracnose,1.0,154.0,102.0,2047.0,1282.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_kgpRYu.jpg,anthracnose,1.0,840.0,1.0,1792.0,286.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_kgpRYu.jpg,anthracnose,1.0,1695.0,1.0,2047.0,711.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_kgpRYu.jpg,anthracnose,1.0,1190.0,923.0,2042.0,1506.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_kgpRYu.jpg,anthracnose,1.0,1.0,7.0,684.0,732.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_kgpRYu.jpg,anthracnose,1.0,128.0,880.0,1249.0,1534.0,0,dataset/images/train/ID_kgpRYu.jpg
ID_NHvWxX.jpg,anthracnose,1.0,7.0,40.0,1924.0,1281.0,0,dataset/images/train/ID_NHvWxX.jpg
ID_NHvWxX.jpg,anthracnose,1.0,23.0,476.0,1652.0,1536.0,0,dataset/images/train/ID_NHvWxX.jpg
ID_nfaxgX.jpg,anthracnose,1.0,1.0,1.0,2048.0,1347.0,0,dataset/images/train/ID_nfaxgX.jpg
ID_AueB13.jpg,anthracnose,1.0,69.0,527.0,4119.0,2681.0,0,dataset/images/train/ID_AueB13.jpg
ID_ocfe8h.jpg,anthracnose,1.0,326.0,38.0,4128.0,2655.0,0,dataset/images/train/ID_ocfe8h.jpg
ID_l0SkyD.jpg,anthracnose,1.0,176.0,1.0,2048.0,1320.0,0,dataset/images/train/ID_l0SkyD.jpg
ID_PbaDKo.jpg,anthracnose,1.0,279.0,227.0,2037.0,1416.0,0,dataset/images/train/ID_PbaDKo.jpg
ID_sGmRwf.jpg,anthracnose,1.0,300.0,372.0,4051.0,2423.0,0,dataset/images/train/ID_sGmRwf.jpg
ID_XDgIXz.jpg,anthracnose,1.0,1.0,118.0,2041.0,1263.0,0,dataset/images/train/ID_XDgIXz.jpg
ID_cbNtpG.jpg,anthracnose,1.0,34.0,415.0,4128.0,3096.0,0,dataset/images/train/ID_cbNtpG.jpg
ID_h0qMvf.jpg,anthracnose,1.0,1245.0,0.0,2294.0,813.0,0,dataset/images/train/ID_h0qMvf.jpg
ID_h0qMvf.jpg,anthracnose,1.0,10.0,734.0,4089.0,2617.0,0,dataset/images/train/ID_h0qMvf.jpg
ID_D3zCat.jpg,anthracnose,1.0,735.0,404.0,1846.0,1243.0,0,dataset/images/train/ID_D3zCat.jpg
ID_mAbOtc.jpg,anthracnose,1.0,17.0,578.0,3974.0,2732.0,0,dataset/images/train/ID_mAbOtc.jpg
